proposal_label,augmentation_design_id,augmentation_design_index,intended_split,intended_region,adjacent_search_k,altitude_km,civilian_count,configured_satellite_count,duration_minutes,epoch_iso,government_count,ground_service_threshold,ground_station_failure_probability,inclination_deg,isl_policy,max_inter_plane_links_per_sat,max_isl_distance_km,military_count,minimum_elevation_deg,near_neighbor_control_status,num_planes,orbital_engine,phasing_factor,proposal_status,realizations_per_design,run_identity_template,satellite_edge_failure_probability,satellite_failure_model,satellite_node_failure_probability,sats_per_plane,seed_status,simulation_authorized,space_gcc_threshold,step_seconds,total_ground_station_count
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D052,52,train,boundary,1,855.36609829488464,4,35,10,2000-01-01T12:00:00+00:00,8,0.80000000000000004,0.075616850551654957,63.304914744232697,grid_fixed,1,10000,8,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D052-R00..R04,0.082808425275827491,persistent_temporal_union_edges_v1,0.095646940822467413,7,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D053,53,train,boundary,1,720.56168505516553,10,42,10,2000-01-01T12:00:00+00:00,5,0.80000000000000004,0.12628886659979938,78.084252758274829,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D053-R00..R04,0.048144433299899696,persistent_temporal_union_edges_v1,0.045376128385155465,7,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D054,54,train,boundary,1,935.7572718154463,12,40,10,2000-01-01T12:00:00+00:00,9,0.80000000000000004,0.056960882647943828,57.863590772316954,grid_fixed,1,10000,9,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D054-R00..R04,0.10348044132397191,persistent_temporal_union_edges_v1,0.065105315947843523,8,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D055,55,train,boundary,1,800.95285857572719,10,48,10,2000-01-01T12:00:00+00:00,14,0.80000000000000004,0.10763289869608826,72.642928786359079,grid_fixed,1,10000,11,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D055-R00..R04,0.068816449348044123,persistent_temporal_union_edges_v1,0.084834503510531595,8,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D056,56,train,boundary,1,666.14844533600808,4,35,10,2000-01-01T12:00:00+00:00,5,0.80000000000000004,0.038304914744232699,52.422266800401204,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D056-R00..R04,0.034152457372116349,persistent_temporal_union_edges_v1,0.03456369107321966,7,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D057,57,train,boundary,1,881.34403209628886,10,42,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.088976930792377132,67.201604814443328,grid_fixed,1,10000,4,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D057-R00..R04,0.089488465396188571,persistent_temporal_union_edges_v1,0.054292878635907725,7,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D058,58,train,boundary,1,746.53961885656975,5,40,10,2000-01-01T12:00:00+00:00,10,0.80000000000000004,0.13964894684052157,81.980942828485453,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D058-R00..R04,0.054824473420260783,persistent_temporal_union_edges_v1,0.074022066198595804,8,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D059,59,train,boundary,1,961.73520561685052,12,48,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.070320962888665989,61.760280842527578,grid_fixed,1,10000,12,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D059-R00..R04,0.11016048144433299,persistent_temporal_union_edges_v1,0.093751253761283862,8,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D060,60,validation,boundary,1,826.93079237713141,14,35,10,2000-01-01T12:00:00+00:00,11,0.80000000000000004,0.12099297893681042,76.539618856569703,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D060-R00..R04,0.075496489468405217,persistent_temporal_union_edges_v1,0.043480441323971913,7,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D061,61,validation,boundary,1,692.12637913741219,5,42,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.05166499498495486,56.318956870611835,grid_fixed,1,10000,4,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D061-R00..R04,0.040832497492477429,persistent_temporal_union_edges_v1,0.063209628886659985,7,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D062,62,validation,boundary,1,907.32196589769308,6,40,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.10233701103309929,71.098294884653967,grid_fixed,1,10000,8,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D062-R00..R04,0.096168505516549638,persistent_temporal_union_edges_v1,0.082938816449348043,8,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D063,63,validation,boundary,1,772.51755265797397,13,48,10,2000-01-01T12:00:00+00:00,7,0.80000000000000004,0.03300902708124373,50.877632898696085,grid_fixed,1,10000,5,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D063-R00..R04,0.061504513540621863,persistent_temporal_union_edges_v1,0.032668004012036109,8,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D064,64,validation,boundary,1,987.71313941825474,6,35,10,2000-01-01T12:00:00+00:00,12,0.80000000000000004,0.083681043129388163,65.656970912738217,grid_fixed,1,10000,12,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D064-R00..R04,0.11684052156469409,persistent_temporal_union_edges_v1,0.052397191574724174,7,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D065,65,validation,boundary,1,852.90872617853563,14,42,10,2000-01-01T12:00:00+00:00,7,0.80000000000000004,0.1343530591775326,80.436308926780342,grid_fixed,1,10000,14,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D065-R00..R04,0.082176529588766298,persistent_temporal_union_edges_v1,0.072126379137412239,7,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D066,66,test,boundary,1,718.10431293881641,6,40,10,2000-01-01T12:00:00+00:00,4,0.80000000000000004,0.065025075225677034,60.215646940822467,grid_fixed,1,10000,5,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D066-R00..R04,0.04751253761283851,persistent_temporal_union_edges_v1,0.091855566700100311,8,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D067,67,test,boundary,1,933.2998996990973,6,48,10,2000-01-01T12:00:00+00:00,8,0.80000000000000004,0.11569709127382145,74.994984954864591,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D067-R00..R04,0.10284854563691072,persistent_temporal_union_edges_v1,0.041584754262788362,8,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D068,68,test,boundary,1,798.49548645937807,7,35,10,2000-01-01T12:00:00+00:00,7,0.80000000000000004,0.046369107321965891,54.774322968906716,grid_fixed,1,10000,11,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D068-R00..R04,0.068184553660982944,persistent_temporal_union_edges_v1,0.061313941825476434,7,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D069,69,test,boundary,1,663.69107321965896,15,42,10,2000-01-01T12:00:00+00:00,9,0.80000000000000004,0.097041123370110324,69.553660982948855,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D069-R00..R04,0.033520561685055163,persistent_temporal_union_edges_v1,0.081043129388164492,7,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D070,70,test,boundary,1,878.88665997993985,7,40,10,2000-01-01T12:00:00+00:00,14,0.80000000000000004,0.14771313941825476,84.332998996990966,grid_fixed,1,10000,14,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D070-R00..R04,0.088856569709127378,persistent_temporal_union_edges_v1,0.030772316950852557,8,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D071,71,test,boundary,1,744.08224674022063,6,48,10,2000-01-01T12:00:00+00:00,3,0.80000000000000004,0.078385155466399195,64.112337011033105,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D071-R00..R04,0.054192577733199597,persistent_temporal_union_edges_v1,0.050501504513540622,8,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D072,72,train,global_control,1,1095.2858575727182,2,20,10,2000-01-01T12:00:00+00:00,2,0.80000000000000004,0.33019057171514543,86.132397191574725,grid_fixed,1,10000,2,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D072-R00..R04,0.22091273821464394,persistent_temporal_union_edges_v1,0.11494483450351055,5,NOT_ISSUED,False,0.80000000000000004,60,6
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D073,73,train,global_control,1,748.64593781344024,3,25,10,2000-01-01T12:00:00+00:00,4,0.80000000000000004,0.099097291875626881,46.846539618856568,grid_fixed,1,10000,3,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D073-R00..R04,0.12462387161484453,persistent_temporal_union_edges_v1,0.17131394182547643,5,NOT_ISSUED,False,0.80000000000000004,60,10
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D074,74,train,global_control,1,402.0060180541625,4,30,10,2000-01-01T12:00:00+00:00,5,0.80000000000000004,0.26800401203610835,75.560682046138425,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D074-R00..R04,0.028335005015045135,persistent_temporal_union_edges_v1,0.02768304914744233,5,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D075,75,train,global_control,1,955.36609829488475,10,24,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.036910732196589767,36.27482447342026,grid_fixed,1,10000,4,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D075-R00..R04,0.18204613841524575,persistent_temporal_union_edges_v1,0.084052156469408223,6,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D076,76,train,global_control,1,608.72617853560678,5,30,10,2000-01-01T12:00:00+00:00,10,0.80000000000000004,0.20581745235707125,64.98896690070211,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D076-R00..R04,0.085757271815446345,persistent_temporal_union_edges_v1,0.14042126379137412,6,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D077,77,train,global_control,1,1162.086258776329,12,36,10,2000-01-01T12:00:00+00:00,6,0.80000000000000004,0.37472417251755269,93.703109327983952,grid_fixed,1,10000,12,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D077-R00..R04,0.23946840521564694,persistent_temporal_union_edges_v1,0.19679037111334002,6,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D078,78,train,global_control,1,815.44633901705117,14,28,10,2000-01-01T12:00:00+00:00,11,0.80000000000000004,0.14363089267803411,54.417251755265795,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D078-R00..R04,0.14317953861584753,persistent_temporal_union_edges_v1,0.053159478435305919,7,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D079,79,train,global_control,1,468.80641925777331,12,35,10,2000-01-01T12:00:00+00:00,16,0.80000000000000004,0.31253761283851555,83.131394182547638,grid_fixed,1,10000,12,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D079-R00..R04,0.046890672016048143,persistent_temporal_union_edges_v1,0.10952858575727183,7,NOT_ISSUED,False,0.80000000000000004,60,40
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D080,80,train,global_control,1,1022.1664994984955,13,42,10,2000-01-01T12:00:00+00:00,14,0.80000000000000004,0.081444332998997004,43.845536609829487,grid_fixed,1,10000,18,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D080-R00..R04,0.20060180541624875,persistent_temporal_union_edges_v1,0.16589769307923774,7,NOT_ISSUED,False,0.80000000000000004,60,45
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D081,81,train,global_control,1,675.5265797392176,25,32,10,2000-01-01T12:00:00+00:00,15,0.80000000000000004,0.25035105315947848,72.559679037111337,grid_fixed,1,10000,10,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D081-R00..R04,0.10431293881644935,persistent_temporal_union_edges_v1,0.022266800401203612,8,NOT_ISSUED,False,0.80000000000000004,60,50
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D082,82,train,global_control,1,328.88665997993979,2,40,10,2000-01-01T12:00:00+00:00,2,0.80000000000000004,0.01925777331995988,33.27382146439318,grid_fixed,1,10000,2,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D082-R00..R04,0.0080240722166499499,persistent_temporal_union_edges_v1,0.078635907723169515,8,NOT_ISSUED,False,0.80000000000000004,60,6
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D083,83,train,global_control,1,882.24674022066199,4,48,10,2000-01-01T12:00:00+00:00,2,0.80000000000000004,0.18816449348044134,61.987963891675022,grid_fixed,1,10000,4,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D083-R00..R04,0.16173520561685056,persistent_temporal_union_edges_v1,0.1350050150451354,8,NOT_ISSUED,False,0.80000000000000004,60,10
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D084,84,validation,global_control,1,535.60682046138413,6,20,10,2000-01-01T12:00:00+00:00,4,0.80000000000000004,0.35707121364092281,90.702106318956879,grid_fixed,1,10000,5,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D084-R00..R04,0.065446339017051158,persistent_temporal_union_edges_v1,0.1913741223671013,5,NOT_ISSUED,False,0.80000000000000004,60,15
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D085,85,validation,global_control,1,1088.9669007021062,6,25,10,2000-01-01T12:00:00+00:00,8,0.80000000000000004,0.12597793380140421,51.416248746238715,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D085-R00..R04,0.21915747241725175,persistent_temporal_union_edges_v1,0.047743229689067204,5,NOT_ISSUED,False,0.80000000000000004,60,20
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D086,86,validation,global_control,1,742.32698094282853,7,30,10,2000-01-01T12:00:00+00:00,7,0.80000000000000004,0.29488465396188568,80.130391173520565,grid_fixed,1,10000,11,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D086-R00..R04,0.12286860581745236,persistent_temporal_union_edges_v1,0.10411233701103312,5,NOT_ISSUED,False,0.80000000000000004,60,25
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D087,87,test,global_control,1,395.68706118355067,15,24,10,2000-01-01T12:00:00+00:00,9,0.80000000000000004,0.063791374122367114,40.844533600802407,grid_fixed,1,10000,6,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,4,sgp4,1,NOT_FROZEN,5,AUGV1-D087-R00..R04,0.02657973921765296,persistent_temporal_union_edges_v1,0.16048144433299902,6,NOT_ISSUED,False,0.80000000000000004,60,30
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D088,88,test,global_control,1,949.04714142427281,7,30,10,2000-01-01T12:00:00+00:00,14,0.80000000000000004,0.23269809428284854,69.55867602808425,grid_fixed,1,10000,14,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,5,sgp4,1,NOT_FROZEN,5,AUGV1-D088-R00..R04,0.18029087261785356,persistent_temporal_union_edges_v1,0.016850551654964897,6,NOT_ISSUED,False,0.80000000000000004,60,35
PROPOSAL ONLY — NOT FROZEN — DO NOT SIMULATE,AUGV1-D089,89,test,global_control,1,602.40722166499495,16,36,10,2000-01-01T12:00:00+00:00,8,0.80000000000000004,0.0016048144433299901,30.272818455366099,grid_fixed,1,10000,16,10,REQUIRES_PRE_FREEZE_CLUSTER_AUDIT,6,sgp4,1,NOT_FROZEN,5,AUGV1-D089-R00..R04,0.084002006018054159,persistent_temporal_union_edges_v1,0.073219658976930793,6,NOT_ISSUED,False,0.80000000000000004,60,40
