episode_id,timestamp,num_planes,sats_per_plane,nominal_satellites,sequence,max_tle_age_seconds,node_failure_probability,edge_failure_probability,regression_target,classification_target,plane_inference
69,2024-07-11T19:23:05Z,6,6,36,episodes/tgnn_sequences/episode_0069.json,81447.74288,0.09138106166058463,0.6978354978354978,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 1852, 'inferred_plane_count': 97, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [311.19542843, 4.73213999, 9.06330655, 17.89220991, 30.45387497, 35.08638039], 'raan_cluster_max_gap_deg': 1.0}"
70,2024-07-14T03:29:30Z,6,7,42,episodes/tgnn_sequences/episode_0070.json,34072.060416,0.09727339719970524,0.8228051391862955,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 1880, 'inferred_plane_count': 86, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [170.45689907, 6.76929589, 14.71174441, 19.68034987, 24.69381485, 28.17525005], 'raan_cluster_max_gap_deg': 1.0}"
71,2024-07-16T11:35:55Z,6,8,48,episodes/tgnn_sequences/episode_0071.json,66528.6448,0.10035092208433097,0.7432363450740174,0.125,1,"{'candidate_operational_isl_satellites': 1883, 'inferred_plane_count': 99, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [285.87301321, 9.8503952, 16.07972021, 19.86231725, 24.78299459, 29.03008885], 'raan_cluster_max_gap_deg': 1.0}"
72,2024-07-18T19:42:20Z,4,5,20,episodes/tgnn_sequences/episode_0072.json,9645.756032,0.10407036754476506,0.7302325581395349,0.45,1,"{'candidate_operational_isl_satellites': 1884, 'inferred_plane_count': 95, 'eligible_plane_count': 78, 'selected_raan_centers_deg': [2.85475998, 7.53367, 12.65906111, 17.61026684], 'raan_cluster_max_gap_deg': 1.0}"
73,2024-07-21T03:48:46Z,4,6,24,episodes/tgnn_sequences/episode_0073.json,38551.92544,0.10827425688040794,0.7360861759425493,0.25,1,"{'candidate_operational_isl_satellites': 1883, 'inferred_plane_count': 101, 'eligible_plane_count': 82, 'selected_raan_centers_deg': [3.79346247, 8.42233328, 13.68948338, 18.61271667], 'raan_cluster_max_gap_deg': 1.0}"
74,2024-07-23T11:55:11Z,4,7,28,episodes/tgnn_sequences/episode_0074.json,86368.478048,0.11047375114502458,0.720510095642933,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 1636, 'inferred_plane_count': 105, 'eligible_plane_count': 58, 'selected_raan_centers_deg': [12.15540006, 21.1232714, 23.45717709, 32.92408991], 'raan_cluster_max_gap_deg': 1.0}"
75,2024-07-25T20:01:36Z,4,8,32,episodes/tgnn_sequences/episode_0075.json,83299.507872,0.11218935121768986,0.8107202680067002,0.125,1,"{'candidate_operational_isl_satellites': 1785, 'inferred_plane_count': 99, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [2.70081995, 12.60320988, 22.62331879, 26.49017509], 'raan_cluster_max_gap_deg': 1.0}"
76,2024-07-28T04:08:02Z,5,5,25,episodes/tgnn_sequences/episode_0076.json,83389.385984,0.1133026251991411,0.6732804232804233,0.2,1,"{'candidate_operational_isl_satellites': 1843, 'inferred_plane_count': 100, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [1.42476872, 6.827025, 11.13815333, 13.52498341, 23.1045621], 'raan_cluster_max_gap_deg': 1.0}"
77,2024-07-30T12:14:27Z,5,6,30,episodes/tgnn_sequences/episode_0077.json,67025.129376,0.11492077273713913,0.8055555555555556,0.13333333333333333,1,"{'candidate_operational_isl_satellites': 1874, 'inferred_plane_count': 97, 'eligible_plane_count': 77, 'selected_raan_centers_deg': [17.96429956, 11.25506435, 20.87515711, 25.15624449, 26.47516994], 'raan_cluster_max_gap_deg': 1.0}"
78,2024-08-01T20:20:52Z,5,7,35,episodes/tgnn_sequences/episode_0078.json,82816.802272,0.11641519022834411,0.7659963436928702,0.08571428571428572,1,"{'candidate_operational_isl_satellites': 1913, 'inferred_plane_count': 93, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [240.85593289, 5.35454119, 10.64141767, 15.59665499, 20.88561473], 'raan_cluster_max_gap_deg': 1.0}"
79,2024-08-04T04:27:17Z,5,8,40,episodes/tgnn_sequences/episode_0079.json,44730.960992,0.11938834841923474,0.6978309648466716,0.125,1,"{'candidate_operational_isl_satellites': 1924, 'inferred_plane_count': 93, 'eligible_plane_count': 61, 'selected_raan_centers_deg': [123.94050129, 4.98171499, 9.67278417, 14.24063766, 15.87695714], 'raan_cluster_max_gap_deg': 1.0}"
80,2024-08-06T12:33:43Z,6,5,30,episodes/tgnn_sequences/episode_0080.json,73570.277536,0.12119231272061708,0.69,0.4,1,"{'candidate_operational_isl_satellites': 1948, 'inferred_plane_count': 97, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [152.06534709, 5.90186501, 10.78622999, 16.0850999, 19.62172318, 22.16657121], 'raan_cluster_max_gap_deg': 1.0}"
81,2024-08-08T20:40:08Z,6,6,36,episodes/tgnn_sequences/episode_0081.json,22500.035168,0.1245830148029745,0.6911262798634812,0.1388888888888889,1,"{'candidate_operational_isl_satellites': 1842, 'inferred_plane_count': 89, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [3.90455216, 8.73646507, 14.21615437, 18.71100285, 23.82615551, 28.83895493], 'raan_cluster_max_gap_deg': 1.0}"
82,2024-08-11T04:46:33Z,6,7,42,episodes/tgnn_sequences/episode_0082.json,46552.096704,0.1279671436866013,0.758273381294964,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 1897, 'inferred_plane_count': 98, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [71.15787867, 14.09978089, 19.02599053, 24.46709994, 29.39922864, 34.44850858], 'raan_cluster_max_gap_deg': 1.0}"
83,2024-08-13T12:52:59Z,6,8,48,episodes/tgnn_sequences/episode_0083.json,56058.313376,0.1314341430327695,0.7623637887678122,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 1973, 'inferred_plane_count': 90, 'eligible_plane_count': 63, 'selected_raan_centers_deg': [2.83634042, 8.0421818, 13.40650001, 17.69502001, 22.72182685, 27.32711186], 'raan_cluster_max_gap_deg': 1.0}"
84,2024-08-15T20:59:24Z,4,5,20,episodes/tgnn_sequences/episode_0084.json,20848.086144,0.13444921698728127,0.8143982002249719,0.25,1,"{'candidate_operational_isl_satellites': 1912, 'inferred_plane_count': 110, 'eligible_plane_count': 87, 'selected_raan_centers_deg': [2.39226111, 7.25908667, 12.41805708, 17.20887143], 'raan_cluster_max_gap_deg': 1.0}"
85,2024-08-18T05:05:49Z,4,6,24,episodes/tgnn_sequences/episode_0085.json,76058.38096,0.13874563159501918,0.8126361655773421,0.20833333333333334,1,"{'candidate_operational_isl_satellites': 1861, 'inferred_plane_count': 93, 'eligible_plane_count': 76, 'selected_raan_centers_deg': [224.96474826, 3.92817222, 7.68862506, 10.08119098], 'raan_cluster_max_gap_deg': 1.0}"
86,2024-08-20T13:12:14Z,4,7,28,episodes/tgnn_sequences/episode_0086.json,71854.73168,0.1429732829000291,0.6869158878504673,0.32142857142857145,1,"{'candidate_operational_isl_satellites': 1971, 'inferred_plane_count': 89, 'eligible_plane_count': 66, 'selected_raan_centers_deg': [210.6175094, 3.42290623, 5.69706668, 8.00554008], 'raan_cluster_max_gap_deg': 1.0}"
87,2024-08-22T21:18:40Z,4,8,32,episodes/tgnn_sequences/episode_0087.json,26309.426656,0.14553296992545045,0.7652509652509653,0.15625,1,"{'candidate_operational_isl_satellites': 2008, 'inferred_plane_count': 90, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [1.21729231, 6.05046842, 11.02429465, 15.88654003], 'raan_cluster_max_gap_deg': 1.0}"
88,2024-08-25T05:25:05Z,5,5,25,episodes/tgnn_sequences/episode_0088.json,51397.531328,0.14946357429785265,0.7255244755244755,0.16,1,"{'candidate_operational_isl_satellites': 1999, 'inferred_plane_count': 94, 'eligible_plane_count': 77, 'selected_raan_centers_deg': [33.07470802, 2.2048111, 5.2949667, 6.91707273, 10.26711671], 'raan_cluster_max_gap_deg': 1.0}"
89,2024-08-27T13:31:30Z,5,6,30,episodes/tgnn_sequences/episode_0089.json,82319.963616,0.1530878801320913,0.7483221476510067,0.2,1,"{'candidate_operational_isl_satellites': 1981, 'inferred_plane_count': 109, 'eligible_plane_count': 88, 'selected_raan_centers_deg': [1.39063573, 3.31008885, 9.00498054, 18.35106769, 22.72059978], 'raan_cluster_max_gap_deg': 1.0}"
90,2024-08-29T21:37:56Z,5,7,35,episodes/tgnn_sequences/episode_0090.json,75045.880736,0.1581954912017415,0.761744966442953,0.17142857142857143,1,"{'candidate_operational_isl_satellites': 1923, 'inferred_plane_count': 117, 'eligible_plane_count': 77, 'selected_raan_centers_deg': [313.74756882, 5.80565, 9.71604678, 11.77662728, 16.08848912], 'raan_cluster_max_gap_deg': 1.0}"
91,2024-09-01T05:44:21Z,5,8,40,episodes/tgnn_sequences/episode_0091.json,54438.368928,0.16548544461086612,0.6782720825274017,0.475,1,"{'candidate_operational_isl_satellites': 1990, 'inferred_plane_count': 104, 'eligible_plane_count': 73, 'selected_raan_centers_deg': [0.65833572, 6.99095054, 14.35519653, 22.62002742, 28.5770401], 'raan_cluster_max_gap_deg': 1.0}"
92,2024-09-03T13:50:46Z,6,5,30,episodes/tgnn_sequences/episode_0092.json,85160.4664,0.16813718986334086,0.8254847645429363,0.06666666666666667,1,"{'candidate_operational_isl_satellites': 2022, 'inferred_plane_count': 97, 'eligible_plane_count': 79, 'selected_raan_centers_deg': [2.94955256, 6.82002851, 12.039504, 16.11734546, 21.65173863, 27.1204477], 'raan_cluster_max_gap_deg': 1.0}"
93,2024-09-05T21:57:11Z,6,6,36,episodes/tgnn_sequences/episode_0093.json,51545.921024,0.17126197417742609,0.8096551724137931,0.1111111111111111,1,"{'candidate_operational_isl_satellites': 1996, 'inferred_plane_count': 82, 'eligible_plane_count': 66, 'selected_raan_centers_deg': [131.35342508, 8.46122999, 13.53853682, 18.25268641, 23.26444006, 28.14092484], 'raan_cluster_max_gap_deg': 1.0}"
94,2024-09-08T06:03:37Z,6,7,42,episodes/tgnn_sequences/episode_0094.json,57037.394944,0.17253344102593687,0.6178901312591152,0.21428571428571427,1,"{'candidate_operational_isl_satellites': 2043, 'inferred_plane_count': 95, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [4.2567941, 7.60424004, 9.18101538, 14.15577861, 17.48830015, 19.09063339], 'raan_cluster_max_gap_deg': 1.0}"
95,2024-09-10T14:10:02Z,6,8,48,episodes/tgnn_sequences/episode_0095.json,85817.848544,0.17321419780436173,0.8026039479210416,0.125,1,"{'candidate_operational_isl_satellites': 2035, 'inferred_plane_count': 100, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [1.32934443, 6.33295006, 11.31723504, 16.13744105, 21.14074298, 26.95889534], 'raan_cluster_max_gap_deg': 1.0}"
96,2024-09-12T22:16:27Z,4,5,20,episodes/tgnn_sequences/episode_0096.json,32765.493408,0.1738105319087113,0.7348066298342542,0.25,1,"{'candidate_operational_isl_satellites': 2052, 'inferred_plane_count': 91, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [1.99646842, 6.2561561, 11.82989502, 16.7361349], 'raan_cluster_max_gap_deg': 1.0}"
97,2024-09-15T06:22:53Z,4,6,24,episodes/tgnn_sequences/episode_0097.json,60394.963712,0.17484280958945564,0.7579185520361991,0.2916666666666667,1,"{'candidate_operational_isl_satellites': 2050, 'inferred_plane_count': 78, 'eligible_plane_count': 63, 'selected_raan_centers_deg': [1.94787618, 6.85479137, 11.74695714, 19.2053069], 'raan_cluster_max_gap_deg': 1.0}"
98,2024-09-17T14:29:18Z,4,7,28,episodes/tgnn_sequences/episode_0098.json,6499.164,0.1717923185173603,0.7938053097345132,0.17857142857142858,1,"{'candidate_operational_isl_satellites': 2052, 'inferred_plane_count': 92, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [323.73693324, 4.3736257, 6.70557505, 9.94610006], 'raan_cluster_max_gap_deg': 1.0}"
99,2024-09-19T22:35:43Z,4,8,32,episodes/tgnn_sequences/episode_0099.json,35325.239392,0.17117109763364324,0.8704626334519573,0.125,1,"{'candidate_operational_isl_satellites': 2033, 'inferred_plane_count': 76, 'eligible_plane_count': 59, 'selected_raan_centers_deg': [0.81571154, 6.52275557, 10.65464005, 15.5847052], 'raan_cluster_max_gap_deg': 1.0}"
100,2024-09-22T06:42:08Z,5,5,25,episodes/tgnn_sequences/episode_0100.json,69552.222848,0.17116745574819775,0.7586685159500693,0.16,1,"{'candidate_operational_isl_satellites': 2014, 'inferred_plane_count': 97, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [343.18990694, 1.89858572, 6.87136251, 13.30386484, 22.0682327], 'raan_cluster_max_gap_deg': 1.0}"
101,2024-09-24T14:48:34Z,5,6,30,episodes/tgnn_sequences/episode_0101.json,64355.10784,0.1696401348155351,0.7351421188630491,0.13333333333333333,1,"{'candidate_operational_isl_satellites': 2053, 'inferred_plane_count': 90, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [350.9270645, 2.76290332, 9.11697077, 13.16551336, 18.87721493], 'raan_cluster_max_gap_deg': 1.0}"
102,2024-09-26T22:54:59Z,5,7,35,episodes/tgnn_sequences/episode_0102.json,47098.441184,0.16646996147856732,0.7572815533980582,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 2006, 'inferred_plane_count': 82, 'eligible_plane_count': 60, 'selected_raan_centers_deg': [204.33765918, 3.97960912, 13.55011939, 21.85386612, 29.13485227], 'raan_cluster_max_gap_deg': 1.0}"
103,2024-09-29T07:01:24Z,5,8,40,episodes/tgnn_sequences/episode_0103.json,68298.474144,0.16046264719130043,0.7973684210526316,0.1,1,"{'candidate_operational_isl_satellites': 2051, 'inferred_plane_count': 100, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [51.65777215, 14.04113754, 19.04192514, 24.15022729, 29.15729996], 'raan_cluster_max_gap_deg': 1.0}"
104,2024-10-01T15:07:50Z,6,5,30,episodes/tgnn_sequences/episode_0104.json,17171.354144,0.15508437211912302,0.6317590691307323,0.4,1,"{'candidate_operational_isl_satellites': 2059, 'inferred_plane_count': 92, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [2.13570525, 7.01450005, 12.0952524, 16.779576, 22.08796997, 26.93386011], 'raan_cluster_max_gap_deg': 1.0}"
105,2024-10-03T23:14:15Z,6,6,36,episodes/tgnn_sequences/episode_0105.json,38582.739648,0.1519508858780615,0.6821529745042493,0.3333333333333333,1,"{'candidate_operational_isl_satellites': 2072, 'inferred_plane_count': 96, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [3.61654401, 8.11922508, 13.01375002, 17.8790349, 22.91478666, 27.54668893], 'raan_cluster_max_gap_deg': 1.0}"
106,2024-10-06T07:20:40Z,6,7,42,episodes/tgnn_sequences/episode_0106.json,69072.326944,0.1465533202920601,0.791405118300338,0.11904761904761904,1,"{'candidate_operational_isl_satellites': 2054, 'inferred_plane_count': 96, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [2.32038885, 4.22958183, 7.21992217, 9.13834546, 13.36581338, 17.9874367], 'raan_cluster_max_gap_deg': 1.0}"
107,2024-10-08T15:27:05Z,6,8,48,episodes/tgnn_sequences/episode_0107.json,20189.297984,0.14341338363684733,0.720508166969147,0.10416666666666667,1,"{'candidate_operational_isl_satellites': 2071, 'inferred_plane_count': 95, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [0.96351333, 5.67684743, 10.66076357, 15.12905602, 25.68119996, 35.3014685], 'raan_cluster_max_gap_deg': 1.0}"
108,2024-10-10T23:33:31Z,4,5,20,episodes/tgnn_sequences/episode_0108.json,41423.889568,0.13973042154035575,0.8734177215189873,0.1,1,"{'candidate_operational_isl_satellites': 2072, 'inferred_plane_count': 99, 'eligible_plane_count': 81, 'selected_raan_centers_deg': [4.30603336, 14.88298329, 16.78238307, 27.32182086], 'raan_cluster_max_gap_deg': 1.0}"
109,2024-10-13T07:39:56Z,4,6,24,episodes/tgnn_sequences/episode_0109.json,72429.2624,0.13434572875615022,0.7571942446043165,0.125,1,"{'candidate_operational_isl_satellites': 2050, 'inferred_plane_count': 80, 'eligible_plane_count': 71, 'selected_raan_centers_deg': [2.59366669, 7.65783099, 18.03714176, 22.36736679], 'raan_cluster_max_gap_deg': 1.0}"
110,2024-10-15T15:46:21Z,4,7,28,episodes/tgnn_sequences/episode_0110.json,16960.628448,0.13110604296066253,0.687374749498998,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 1879, 'inferred_plane_count': 97, 'eligible_plane_count': 69, 'selected_raan_centers_deg': [4.801693, 14.70279696, 19.08837785, 24.15566006], 'raan_cluster_max_gap_deg': 1.0}"
111,2024-10-17T23:52:47Z,4,8,32,episodes/tgnn_sequences/episode_0111.json,45739.706912,0.12873946013011076,0.7357293868921776,0.21875,1,"{'candidate_operational_isl_satellites': 2016, 'inferred_plane_count': 95, 'eligible_plane_count': 65, 'selected_raan_centers_deg': [5.78443331, 10.40514994, 15.36372504, 20.71670969], 'raan_cluster_max_gap_deg': 1.0}"
112,2024-10-20T07:59:12Z,5,5,25,episodes/tgnn_sequences/episode_0112.json,75351.483168,0.12140439932318105,0.7277397260273972,0.2,1,"{'candidate_operational_isl_satellites': 2040, 'inferred_plane_count': 90, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [2.8329611, 6.35508571, 8.71690001, 11.95456561, 15.93762634], 'raan_cluster_max_gap_deg': 1.0}"
113,2024-10-22T16:05:37Z,5,6,30,episodes/tgnn_sequences/episode_0113.json,21104.402656,0.11830992831189237,0.6940350877192982,0.2,1,"{'candidate_operational_isl_satellites': 1948, 'inferred_plane_count': 89, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [2.86664764, 5.35921329, 7.83032498, 12.61030507, 17.79435546], 'raan_cluster_max_gap_deg': 1.0}"
114,2024-10-25T00:12:02Z,5,7,35,episodes/tgnn_sequences/episode_0114.json,51362.698016,0.11483853006681514,0.7444852941176471,0.11428571428571428,1,"{'candidate_operational_isl_satellites': 2105, 'inferred_plane_count': 101, 'eligible_plane_count': 73, 'selected_raan_centers_deg': [3.86786504, 6.84935713, 8.84599092, 16.97164931, 24.18537442], 'raan_cluster_max_gap_deg': 1.0}"
115,2024-10-27T08:18:28Z,5,8,40,episodes/tgnn_sequences/episode_0115.json,73305.896608,0.11379236906341639,0.8285391990975748,0.15,1,"{'candidate_operational_isl_satellites': 2089, 'inferred_plane_count': 91, 'eligible_plane_count': 66, 'selected_raan_centers_deg': [6.07260129, 15.76639345, 23.21082263, 28.58568081, 34.08681507], 'raan_cluster_max_gap_deg': 1.0}"
116,2024-10-29T16:24:53Z,6,5,30,episodes/tgnn_sequences/episode_0116.json,24024.28976,0.11203404061070943,0.8074712643678161,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2104, 'inferred_plane_count': 96, 'eligible_plane_count': 78, 'selected_raan_centers_deg': [4.09311648, 11.58889053, 16.63110779, 21.65041108, 26.7669578, 31.29255717], 'raan_cluster_max_gap_deg': 1.0}"
117,2024-11-01T00:31:18Z,6,6,36,episodes/tgnn_sequences/episode_0117.json,72519.503136,0.11128015115451623,0.8112009237875288,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2031, 'inferred_plane_count': 94, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [2.56432726, 7.20460666, 12.20046671, 17.15997009, 21.83294996, 23.70560002], 'raan_cluster_max_gap_deg': 1.0}"
118,2024-11-03T08:37:44Z,6,7,42,episodes/tgnn_sequences/episode_0118.json,78763.553024,0.11071738442950625,0.7642276422764228,0.09523809523809523,1,"{'candidate_operational_isl_satellites': 2121, 'inferred_plane_count': 102, 'eligible_plane_count': 80, 'selected_raan_centers_deg': [1.73910665, 6.96468499, 9.22923342, 11.75125011, 14.72403567, 20.8480457], 'raan_cluster_max_gap_deg': 1.0}"
119,2024-11-05T16:44:09Z,6,8,48,episodes/tgnn_sequences/episode_0119.json,27736.544352,0.1101702369243809,0.7871690427698574,0.125,1,"{'candidate_operational_isl_satellites': 2160, 'inferred_plane_count': 87, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [36.31825958, 5.39315222, 9.76896188, 15.24645221, 20.32659619, 25.10223825], 'raan_cluster_max_gap_deg': 1.0}"
120,2024-11-08T00:50:34Z,4,5,20,episodes/tgnn_sequences/episode_0120.json,58475.799136,0.11195337134121094,0.6166883963494133,0.4,1,"{'candidate_operational_isl_satellites': 2099, 'inferred_plane_count': 84, 'eligible_plane_count': 70, 'selected_raan_centers_deg': [137.66554411, 5.92352168, 11.1255616, 15.82097507], 'raan_cluster_max_gap_deg': 1.0}"
121,2024-11-10T08:56:59Z,4,6,24,episodes/tgnn_sequences/episode_0121.json,80729.993312,0.11322032278107923,0.8093525179856115,0.125,1,"{'candidate_operational_isl_satellites': 2124, 'inferred_plane_count': 86, 'eligible_plane_count': 66, 'selected_raan_centers_deg': [224.70633726, 5.14262729, 10.17557502, 16.64824049], 'raan_cluster_max_gap_deg': 1.0}"
122,2024-11-12T17:03:25Z,4,7,28,episodes/tgnn_sequences/episode_0122.json,73064.234176,0.11520584865161468,0.7660714285714286,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 2129, 'inferred_plane_count': 89, 'eligible_plane_count': 67, 'selected_raan_centers_deg': [233.47998665, 5.93959731, 19.00973889, 30.46023863], 'raan_cluster_max_gap_deg': 1.0}"
123,2024-11-15T01:09:50Z,4,8,32,episodes/tgnn_sequences/episode_0123.json,56819.55776,0.11722886098926033,0.7600607441154138,0.15625,1,"{'candidate_operational_isl_satellites': 2068, 'inferred_plane_count': 97, 'eligible_plane_count': 72, 'selected_raan_centers_deg': [302.98432595, 5.94851627, 9.76582267, 14.06180325], 'raan_cluster_max_gap_deg': 1.0}"
124,2024-11-17T09:16:15Z,5,5,25,episodes/tgnn_sequences/episode_0124.json,85595.813184,0.11886329305135952,0.7673267326732673,0.24,1,"{'candidate_operational_isl_satellites': 1756, 'inferred_plane_count': 84, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [228.52435529, 8.95108859, 23.256941, 32.75727463, 35.85075705], 'raan_cluster_max_gap_deg': 1.0}"
125,2024-11-19T17:22:41Z,5,6,30,episodes/tgnn_sequences/episode_0125.json,32229.619904,0.12152725366043551,0.8057416267942584,0.1,1,"{'candidate_operational_isl_satellites': 2166, 'inferred_plane_count': 78, 'eligible_plane_count': 60, 'selected_raan_centers_deg': [134.59120726, 9.87276603, 18.27904997, 22.3757811, 27.24140957], 'raan_cluster_max_gap_deg': 1.0}"
126,2024-11-22T01:29:06Z,5,7,35,episodes/tgnn_sequences/episode_0126.json,82511.832384,0.12543652361864974,0.6947368421052632,0.17142857142857143,1,"{'candidate_operational_isl_satellites': 1307, 'inferred_plane_count': 119, 'eligible_plane_count': 74, 'selected_raan_centers_deg': [121.00185879, 10.0642111, 15.0608714, 29.69697523, 34.59465735], 'raan_cluster_max_gap_deg': 1.0}"
127,2024-11-24T09:35:31Z,5,8,40,episodes/tgnn_sequences/episode_0127.json,86290.927936,0.128760401978923,0.722252597047567,0.15,1,"{'candidate_operational_isl_satellites': 1622, 'inferred_plane_count': 100, 'eligible_plane_count': 63, 'selected_raan_centers_deg': [1.30851248, 4.44328174, 9.50524276, 14.35933569, 19.45503346], 'raan_cluster_max_gap_deg': 1.0}"
128,2024-11-26T17:41:56Z,6,5,30,episodes/tgnn_sequences/episode_0128.json,57812.22752,0.13169913857894433,0.7437145174371452,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 1935, 'inferred_plane_count': 90, 'eligible_plane_count': 75, 'selected_raan_centers_deg': [1.17091877, 5.9975737, 10.93111739, 15.77217449, 20.78303698, 25.8656531], 'raan_cluster_max_gap_deg': 1.0}"
129,2024-11-29T01:48:22Z,6,6,36,episodes/tgnn_sequences/episode_0129.json,83641.5832,0.1372814847249823,0.7510835913312693,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2117, 'inferred_plane_count': 82, 'eligible_plane_count': 63, 'selected_raan_centers_deg': [2.17838097, 7.27180005, 12.19212947, 17.71339555, 21.98160648, 27.47153087], 'raan_cluster_max_gap_deg': 1.0}"
130,2024-12-01T09:54:47Z,6,7,42,episodes/tgnn_sequences/episode_0130.json,84439.546976,0.13933590160755982,0.6973350253807107,0.21428571428571427,1,"{'candidate_operational_isl_satellites': 2137, 'inferred_plane_count': 79, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [3.60492498, 7.76315173, 11.20884164, 15.9575882, 21.03355148, 31.00197701], 'raan_cluster_max_gap_deg': 1.0}"
131,2024-12-03T18:01:12Z,6,8,48,episodes/tgnn_sequences/episode_0131.json,37969.968096,0.1411942977109576,0.7435475013728721,0.14583333333333334,1,"{'candidate_operational_isl_satellites': 2164, 'inferred_plane_count': 77, 'eligible_plane_count': 63, 'selected_raan_centers_deg': [152.50038929, 5.83798687, 9.50534374, 14.61065257, 19.59304514, 24.39447912], 'raan_cluster_max_gap_deg': 1.0}"
132,2024-12-06T02:07:38Z,4,5,20,episodes/tgnn_sequences/episode_0132.json,66894.184736,0.14285473030026682,0.8151774785801713,0.15,1,"{'candidate_operational_isl_satellites': 2170, 'inferred_plane_count': 93, 'eligible_plane_count': 77, 'selected_raan_centers_deg': [19.56032054, 3.04920001, 6.3642, 10.76311273], 'raan_cluster_max_gap_deg': 1.0}"
133,2024-12-08T10:14:03Z,4,6,24,episodes/tgnn_sequences/episode_0133.json,76074.750816,0.14281903586939307,0.8617021276595744,0.16666666666666666,1,"{'candidate_operational_isl_satellites': 2173, 'inferred_plane_count': 67, 'eligible_plane_count': 55, 'selected_raan_centers_deg': [178.77957119, 10.17127132, 14.18626457, 24.09104402], 'raan_cluster_max_gap_deg': 1.0}"
134,2024-12-10T18:20:28Z,4,7,28,episodes/tgnn_sequences/episode_0134.json,35432.139136,0.14290298691681066,0.8486187845303867,0.35714285714285715,1,"{'candidate_operational_isl_satellites': 2169, 'inferred_plane_count': 74, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [3.76340445, 13.07506153, 16.71896014, 25.87301001], 'raan_cluster_max_gap_deg': 1.0}"
135,2024-12-13T02:26:53Z,4,8,32,episodes/tgnn_sequences/episode_0135.json,74334.266336,0.14342045232353517,0.7274167987321711,0.28125,1,"{'candidate_operational_isl_satellites': 2129, 'inferred_plane_count': 78, 'eligible_plane_count': 59, 'selected_raan_centers_deg': [73.29518917, 7.10594541, 15.79891232, 18.96367327], 'raan_cluster_max_gap_deg': 1.0}"
136,2024-12-15T10:33:19Z,5,5,25,episodes/tgnn_sequences/episode_0136.json,80422.5448,0.1441181323213991,0.8228438228438228,0.12,1,"{'candidate_operational_isl_satellites': 1995, 'inferred_plane_count': 82, 'eligible_plane_count': 65, 'selected_raan_centers_deg': [4.6798766, 13.63638878, 23.39741001, 31.66254881, 36.1967804], 'raan_cluster_max_gap_deg': 1.0}"
137,2024-12-17T18:39:44Z,5,6,30,episodes/tgnn_sequences/episode_0137.json,42870.559616,0.14453044503243567,0.7405857740585774,0.1,1,"{'candidate_operational_isl_satellites': 2186, 'inferred_plane_count': 84, 'eligible_plane_count': 64, 'selected_raan_centers_deg': [297.31973834, 11.38691922, 16.59567366, 21.44370706, 26.79356995], 'raan_cluster_max_gap_deg': 1.0}"
138,2024-12-20T02:46:09Z,5,7,35,episodes/tgnn_sequences/episode_0138.json,70951.475616,0.14251928103003192,0.7298701298701299,0.14285714285714285,1,"{'candidate_operational_isl_satellites': 2177, 'inferred_plane_count': 88, 'eligible_plane_count': 62, 'selected_raan_centers_deg': [83.42362902, 8.40061666, 12.4358465, 15.04311264, 18.20572732], 'raan_cluster_max_gap_deg': 1.0}"
